file	recordId	recordNumber	recordIndex	byteOffset	fieldIndex	tag	sourceFieldNumber	fieldByteOffset	indicatorIndex	subfieldIndex	problemByteOffset	reportLine	message
rsl03_z00.dat	001204633	1204663	1204662	1019858352	15	650	17	1019859670				374	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204633	1204663	1204662	1019858352	16	912	18	1019859740				374	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204633	1204663	1204662	1019858352	17	336	20	1019859811				374	Поле 336 не содержит кода подполя.
rsl03_z00.dat	001204633	1204663	1204662	1019858352	18	337	21	1019859841				374	Поле 337 не содержит кода подполя.
rsl03_z00.dat	001204634	1204664	1204663	1019859870	7	041	9	1019860138				375	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204634	1204664	1204663	1019859870	10	260	12	1019860276				375	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001204634	1204664	1204663	1019859870	11	300	13	1019860314				375	Поле 300 не содержит кода подполя.
rsl03_z00.dat	001204634	1204664	1204663	1019859870	13	650	15	1019860878				375	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204634	1204664	1204663	1019859870	14	700	16	1019860940				375	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001204634	1204664	1204663	1019859870	15	700	17	1019860981				375	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001204634	1204664	1204663	1019859870	16	912	18	1019861022				375	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204635	1204665	1204664	1019861153	7	041	9	1019861419				376	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204635	1204665	1204664	1019861153	10	245	12	1019861492				376	Поле 245 не содержит кода подполя.
rsl03_z00.dat	001204635	1204665	1204664	1019861153	16	912	18	1019861762				376	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204635	1204665	1204664	1019861153	17	336	20	1019861834				376	Поле 336 не содержит кода подполя.
rsl03_z00.dat	001204636	1204666	1204665	1019861894	7	041	9	1019862160				377	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204636	1204666	1204665	1019861894	10	245	12	1019862233				377	Поле 245 не содержит кода подполя.
rsl03_z00.dat	001204636	1204666	1204665	1019861894	15	650	17	1019862476				377	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204636	1204666	1204665	1019861894	16	912	18	1019862519				377	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204636	1204666	1204665	1019861894	17	336	20	1019862591				377	Поле 336 не содержит кода подполя.
rsl03_z00.dat	001204636	1204666	1204665	1019861894	18	337	21	1019862621				377	Поле 337 не содержит кода подполя.
rsl03_z00.dat	001204637	1204667	1204666	1019862650	11	300	13	1019863216				378	Поле 300 не содержит кода подполя.
rsl03_z00.dat	001204637	1204667	1204666	1019862650	15	912	17	1019863571				378	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204637	1204667	1204666	1019862650	16	336	19	1019863643				378	Поле 336 не содержит кода подполя.
rsl03_z00.dat	001204637	1204667	1204666	1019862650	17	337	20	1019863673				378	Поле 337 не содержит кода подполя.
rsl03_z00.dat	001204638	1204668	1204667	1019863702	7	041	9	1019863968				379	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204638	1204668	1204667	1019863702	9	245	11	1019864000				379	Поле 245 не содержит кода подполя.
rsl03_z00.dat	001204638	1204668	1204667	1019863702	13	650	15	1019864457				379	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204638	1204668	1204667	1019863702	14	710	16	1019864487				379	Поле 710 не содержит кода подполя.
rsl03_z00.dat	001204638	1204668	1204667	1019863702	15	773	17	1019864614				379	Поле 773 не содержит кода подполя.
rsl03_z00.dat	001204638	1204668	1204667	1019863702	16	912	18	1019864750				379	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204638	1204668	1204667	1019863702	18	337	21	1019864852				379	Поле 337 не содержит кода подполя.
rsl03_z00.dat	001204639	1204669	1204668	1019864881	7	041	9	1019865146				380	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204639	1204669	1204668	1019864881	10	260	12	1019865374				380	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001204639	1204669	1204668	1019864881	11	300	13	1019865420				380	Поле 300 не содержит кода подполя.
rsl03_z00.dat	001204639	1204669	1204668	1019864881	12	504	14	1019865455				380	Поле 504 не содержит кода подполя.
rsl03_z00.dat	001204639	1204669	1204668	1019864881	14	650	16	1019866110				380	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204639	1204669	1204668	1019864881	15	700	17	1019866140				380	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001204639	1204669	1204668	1019864881	16	710	18	1019866184				380	Поле 710 не содержит кода подполя.
rsl03_z00.dat	001204639	1204669	1204668	1019864881	17	912	19	1019866250				380	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204639	1204669	1204668	1019864881	18	336	21	1019866322				380	Поле 336 не содержит кода подполя.
rsl03_z00.dat	001204639	1204669	1204668	1019864881	19	337	22	1019866352				380	Поле 337 не содержит кода подполя.
rsl03_z00.dat	001204640	1204670	1204669	1019866381	7	041	9	1019866647				381	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204640	1204670	1204669	1019866381	10	260	12	1019866980				381	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001204640	1204670	1204669	1019866381	11	300	13	1019867019				381	Поле 300 не содержит кода подполя.
rsl03_z00.dat	001204640	1204670	1204669	1019866381	12	504	14	1019867049				381	Поле 504 не содержит кода подполя.
rsl03_z00.dat	001204640	1204670	1204669	1019866381	14	650	16	1019867893				381	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204640	1204670	1204669	1019866381	15	700	17	1019867943				381	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001204640	1204670	1204669	1019866381	16	700	18	1019867993				381	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001204640	1204670	1204669	1019866381	17	700	19	1019868035				381	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001204640	1204670	1204669	1019866381	18	912	20	1019868079				381	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204640	1204670	1204669	1019866381	19	336	22	1019868151				381	Поле 336 не содержит кода подполя.
rsl03_z00.dat	001204640	1204670	1204669	1019866381	20	337	23	1019868181				381	Поле 337 не содержит кода подполя.
rsl03_z00.dat	001204641	1204671	1204670	1019868210	7	041	9	1019868476				382	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204641	1204671	1204670	1019868210	13	504	15	1019869090				382	Поле 504 не содержит кода подполя.
rsl03_z00.dat	001204641	1204671	1204670	1019868210	15	650	17	1019869407				382	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204641	1204671	1204670	1019868210	16	700	18	1019869465				382	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001204641	1204671	1204670	1019868210	18	912	20	1019869630				382	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204641	1204671	1204670	1019868210	19	336	22	1019869702				382	Поле 336 не содержит кода подполя.
rsl03_z00.dat	001204642	1204672	1204671	1019869762	7	041	9	1019870028				383	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204642	1204672	1204671	1019869762	11	260	13	1019870458				383	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001204642	1204672	1204671	1019869762	12	300	14	1019870541				383	Поле 300 не содержит кода подполя.
rsl03_z00.dat	001204642	1204672	1204671	1019869762	13	490	15	1019870572				383	Поле 490 не содержит кода подполя.
rsl03_z00.dat	001204642	1204672	1204671	1019869762	14	504	16	1019870595				383	Поле 504 не содержит кода подполя.
rsl03_z00.dat	001204642	1204672	1204671	1019869762	16	650	18	1019871237				383	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204642	1204672	1204671	1019869762	17	912	19	1019871280				383	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204642	1204672	1204671	1019869762	18	336	21	1019871352				383	Поле 336 не содержит кода подполя.
rsl03_z00.dat	001204642	1204672	1204671	1019869762	19	337	22	1019871382				383	Поле 337 не содержит кода подполя.
rsl03_z00.dat	001204643	1204673	1204672	1019871411	10	260	12	1019872103				384	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001204643	1204673	1204672	1019871411	11	300	13	1019872153				384	Поле 300 не содержит кода подполя.
rsl03_z00.dat	001204643	1204673	1204672	1019871411	12	500	14	1019872171				384	Поле 500 не содержит кода подполя.
rsl03_z00.dat	001204643	1204673	1204672	1019871411	13	600	15	1019872258				384	Поле 600 не содержит кода подполя.
rsl03_z00.dat	001204643	1204673	1204672	1019871411	14	650	16	1019872305				384	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204643	1204673	1204672	1019871411	15	700	17	1019872335				384	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001204643	1204673	1204672	1019871411	18	912	20	1019872601				384	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204643	1204673	1204672	1019871411	19	336	22	1019872673				384	Поле 336 не содержит кода подполя.
rsl03_z00.dat	001204643	1204673	1204672	1019871411	20	337	23	1019872703				384	Поле 337 не содержит кода подполя.
rsl03_z00.dat	001204644	1204674	1204673	1019872732	7	041	9	1019872999				385	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204644	1204674	1204673	1019872732	13	600	15	1019873371				385	Поле 600 не содержит кода подполя.
rsl03_z00.dat	001204644	1204674	1204673	1019872732	14	650	16	1019873418				385	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204644	1204674	1204673	1019872732	15	700	17	1019873448				385	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001204644	1204674	1204673	1019872732	16	710	18	1019873490				385	Поле 710 не содержит кода подполя.
